Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,txn_velocity,engagement_decay,credit_utilisation,product_density,avg_transaction_value,contact_intensity,split
38,0,3,3,2,4,0,26,2,3,0,2920.0,2426,494.0,0.983,2750,41,0.367,0.831,1,1.5769230769230769,0.11538461538461539,0.8308219178082191,0.07692307692307693,67.07317073170732,0.0,test
44,0,5,6,1,4,0,34,2,1,3,2490.0,1235,1255.0,0.823,8065,88,0.76,0.496,0,2.588235294117647,0.029411764705882353,0.4959839357429719,0.058823529411764705,91.64772727272727,0.08823529411764706,test
45,1,3,0,1,3,0,36,3,2,2,3031.0,2517,514.0,0.409,2188,50,0.389,0.83,1,1.3888888888888888,0.05555555555555555,0.8304190036291653,0.08333333333333333,43.76,0.05555555555555555,test
53,0,2,6,1,1,0,48,2,3,3,4442.0,1107,3335.0,0.822,14437,109,0.912,0.249,0,2.2708333333333335,0.0625,0.24921206663665016,0.041666666666666664,132.44954128440367,0.0625,test
44,1,5,3,2,2,0,35,3,2,2,5947.0,995,4952.0,0.724,4984,90,0.765,0.167,0,2.5714285714285716,0.05714285714285714,0.16731124936942995,0.08571428571428572,55.37777777777778,0.05714285714285714,test
42,0,2,1,3,4,3,36,6,1,2,10074.0,1079,8995.0,0.813,3338,65,0.711,0.107,0,1.8055555555555556,0.027777777777777776,0.10710740520150884,0.16666666666666666,51.353846153846156,0.05555555555555555,test
52,0,1,5,2,4,0,36,2,2,1,3244.0,1855,1389.0,0.7,8087,95,0.792,0.572,0,2.638888888888889,0.05555555555555555,0.5718249075215783,0.05555555555555555,85.12631578947368,0.027777777777777776,test
36,0,3,3,1,4,0,27,4,2,4,3444.0,2441,1003.0,1.563,2668,51,0.545,0.709,0,1.8888888888888888,0.07407407407407407,0.7087688734030198,0.14814814814814814,52.31372549019608,0.14814814814814814,test
40,0,3,5,2,5,0,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,0,2.892857142857143,0.10714285714285714,0.7193308550185874,0.10714285714285714,60.7037037037037,0.10714285714285714,test
46,0,2,2,2,5,0,31,5,2,3,8243.0,927,7316.0,0.568,4503,90,0.765,0.112,0,2.903225806451613,0.06451612903225806,0.11245905616887056,0.16129032258064516,50.03333333333333,0.0967741935483871,test
45,0,2,0,2,4,0,33,1,3,3,1833.0,0,1833.0,0.549,2037,31,0.292,0.0,1,0.9393939393939394,0.09090909090909091,0.0,0.030303030303030304,65.70967741935483,0.09090909090909091,test
35,0,1,3,1,4,0,26,4,2,3,1918.0,900,1018.0,0.873,4237,76,0.9,0.469,0,2.923076923076923,0.07692307692307693,0.4692387904066736,0.15384615384615385,55.75,0.11538461538461539,test
46,0,3,2,3,4,0,36,5,3,4,5090.0,1650,3440.0,0.58,3707,72,0.44,0.324,0,2.0,0.08333333333333333,0.3241650294695481,0.1388888888888889,51.486111111111114,0.1111111111111111,test
56,0,1,2,1,4,0,48,6,2,2,1438.3,0,1438.3,0.706,1336,32,0.882,0.0,0,0.6666666666666666,0.041666666666666664,0.0,0.125,41.75,0.041666666666666664,test
49,0,3,2,1,4,0,37,4,2,1,6184.0,0,6184.0,0.476,1756,49,0.324,0.0,1,1.3243243243243243,0.05405405405405406,0.0,0.10810810810810811,35.83673469387755,0.02702702702702703,test
55,1,5,4,2,3,0,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0.0,1,0.7659574468085106,0.02127659574468085,0.0,0.06382978723404255,39.638888888888886,0.0851063829787234,test
40,1,3,5,2,3,0,34,4,2,2,9124.0,2126,6998.0,0.449,4564,65,0.548,0.233,0,1.911764705882353,0.058823529411764705,0.23301183691363436,0.11764705882352941,70.21538461538462,0.058823529411764705,test
39,0,2,6,2,4,0,25,4,2,1,1781.0,935,846.0,0.868,5093,77,0.974,0.525,0,3.08,0.08,0.5249859629421674,0.16,66.14285714285714,0.04,test
49,1,4,6,1,3,0,44,2,3,3,12174.0,1361,10813.0,1.048,14743,121,0.729,0.112,0,2.75,0.06818181818181818,0.11179563003121407,0.045454545454545456,121.84297520661157,0.06818181818181818,test
55,0,2,5,1,4,0,43,6,2,3,2736.0,993,1743.0,1.06,4078,85,0.977,0.363,0,1.9767441860465116,0.046511627906976744,0.36293859649122806,0.13953488372093023,47.976470588235294,0.06976744186046512,test
51,0,2,2,2,4,0,36,4,3,1,4970.0,1591,3379.0,0.738,5023,78,0.733,0.32,0,2.1666666666666665,0.08333333333333333,0.32012072434607647,0.1111111111111111,64.3974358974359,0.027777777777777776,test
53,1,3,3,1,0,0,40,6,2,5,4182.0,741,3441.0,0.885,1297,24,1.182,0.177,0,0.6,0.05,0.17718794835007173,0.15,54.041666666666664,0.125,test
39,1,3,6,2,3,0,23,6,1,4,2718.0,2156,562.0,0.668,1711,36,0.44,0.793,0,1.565217391304348,0.043478260869565216,0.7932303164091243,0.2608695652173913,47.52777777777778,0.17391304347826086,test
39,1,2,3,3,2,0,32,3,2,2,1715.0,0,1715.0,0.896,5910,91,0.517,0.0,0,2.84375,0.0625,0.0,0.09375,64.94505494505495,0.0625,test
33,1,4,0,2,1,3,20,2,1,3,15977.0,0,15977.0,0.702,7745,64,0.684,0.0,1,3.2,0.05,0.0,0.1,121.015625,0.15,test
51,0,1,6,1,1,0,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,1,1.6666666666666667,0.08333333333333333,0.0,0.05555555555555555,78.73333333333333,0.05555555555555555,test
38,0,2,5,2,4,0,25,2,3,1,2468.0,872,1596.0,0.991,4426,76,1.111,0.353,0,3.04,0.12,0.353322528363047,0.08,58.23684210526316,0.04,test
42,1,3,1,0,1,0,36,3,2,1,2012.0,0,2012.0,0.31,3282,66,0.65,0.0,0,1.8333333333333333,0.05555555555555555,0.0,0.08333333333333333,49.72727272727273,0.027777777777777776,test
45,1,5,1,1,0,3,36,6,1,4,34516.0,2038,32478.0,1.007,4067,75,1.206,0.059,0,2.0833333333333335,0.027777777777777776,0.059045080542357166,0.16666666666666666,54.22666666666667,0.1111111111111111,test
49,1,5,3,1,3,0,36,6,2,2,2292.0,0,2292.0,0.976,2584,60,0.5,0.0,0,1.6666666666666667,0.05555555555555555,0.0,0.16666666666666666,43.06666666666667,0.05555555555555555,test
52,1,2,2,2,2,0,45,2,3,3,3460.0,0,3460.0,0.466,2355,47,0.621,0.0,1,1.0444444444444445,0.06666666666666667,0.0,0.044444444444444446,50.1063829787234,0.06666666666666667,test
34,1,3,0,1,3,0,28,3,1,3,24765.0,1999,22766.0,1.013,1544,36,0.714,0.081,0,1.2857142857142858,0.03571428571428571,0.08071875630930749,0.10714285714285714,42.888888888888886,0.10714285714285714,test
31,0,2,5,0,4,0,19,6,2,0,2853.0,1961,892.0,0.866,2697,68,0.789,0.687,0,3.5789473684210527,0.10526315789473684,0.6873466526463372,0.3157894736842105,39.661764705882355,0.0,test
58,0,2,2,2,1,0,50,4,3,3,5386.0,0,5386.0,0.777,4846,84,0.68,0.0,0,1.68,0.06,0.0,0.08,57.69047619047619,0.06,test
47,1,4,6,0,3,0,28,6,1,3,8757.0,0,8757.0,0.507,2108,47,0.516,0.0,1,1.6785714285714286,0.03571428571428571,0.0,0.21428571428571427,44.851063829787236,0.10714285714285714,test
42,0,2,6,1,4,0,29,3,3,1,4710.0,1604,3106.0,0.607,4663,78,0.814,0.341,0,2.689655172413793,0.10344827586206896,0.340552016985138,0.10344827586206896,59.782051282051285,0.034482758620689655,test
50,0,4,2,1,4,0,36,6,2,2,2433.0,1948,485.0,0.752,4668,69,0.643,0.801,0,1.9166666666666667,0.05555555555555555,0.8006576243321003,0.16666666666666666,67.65217391304348,0.05555555555555555,test
51,0,4,2,2,4,0,39,3,2,1,2847.0,2082,765.0,0.787,3672,59,0.553,0.731,0,1.5128205128205128,0.05128205128205128,0.7312961011591148,0.07692307692307693,62.23728813559322,0.02564102564102564,test
36,1,3,0,1,0,0,24,2,2,3,11316.0,1599,9717.0,0.713,2595,49,0.361,0.141,1,2.0416666666666665,0.08333333333333333,0.14130434782608695,0.08333333333333333,52.95918367346939,0.125,test
51,0,2,6,2,4,0,36,2,2,2,1588.0,1506,82.0,0.615,4660,68,0.619,0.948,0,1.8888888888888888,0.05555555555555555,0.9483627204030227,0.05555555555555555,68.52941176470588,0.05555555555555555,test
42,1,3,2,2,1,3,36,3,2,3,15069.0,1843,13226.0,0.84,3464,67,0.558,0.122,0,1.8611111111111112,0.05555555555555555,0.1223040679540779,0.08333333333333333,51.701492537313435,0.08333333333333333,test
48,1,4,6,2,3,0,36,1,3,1,11862.0,2517,9345.0,0.766,643,16,0.231,0.212,1,0.4444444444444444,0.08333333333333333,0.21219018715225088,0.027777777777777776,40.1875,0.027777777777777776,test
40,1,3,3,3,3,0,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0,1,1.1470588235294117,0.08823529411764706,0.0,0.029411764705882353,54.56410256410256,0.11764705882352941,test
41,1,3,3,2,3,0,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196,0,0.8888888888888888,0.08333333333333333,0.1962884543529705,0.1111111111111111,34.1875,0.08333333333333333,test
53,0,2,0,2,4,0,46,3,5,2,2153.0,0,2153.0,0.766,4628,69,0.971,0.0,0,1.5,0.10869565217391304,0.0,0.06521739130434782,67.07246376811594,0.043478260869565216,test
43,1,4,5,0,3,0,36,2,3,2,19333.0,0,19333.0,0.969,7847,63,0.75,0.0,1,1.75,0.08333333333333333,0.0,0.05555555555555555,124.55555555555556,0.05555555555555555,test
48,1,1,4,2,3,0,38,4,2,2,13174.0,0,13174.0,0.955,4890,49,0.485,0.0,1,1.2894736842105263,0.05263157894736842,0.0,0.10526315789473684,99.79591836734694,0.05263157894736842,test
38,1,1,6,2,3,0,29,2,2,3,10972.0,0,10972.0,0.697,4401,73,0.698,0.0,0,2.5172413793103448,0.06896551724137931,0.0,0.06896551724137931,60.28767123287671,0.10344827586206896,test
40,1,4,3,1,4,0,35,3,3,1,4402.0,1524,2878.0,0.628,3063,57,0.9,0.346,0,1.6285714285714286,0.08571428571428572,0.3462062698773285,0.08571428571428572,53.73684210526316,0.02857142857142857,test
44,1,2,4,1,3,0,37,5,1,1,34058.0,0,34058.0,0.552,4043,57,0.781,0.0,0,1.5405405405405406,0.02702702702702703,0.0,0.13513513513513514,70.9298245614035,0.02702702702702703,test
33,0,3,6,1,1,0,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,0,3.909090909090909,0.13636363636363635,0.0,0.09090909090909091,52.651162790697676,0.09090909090909091,test
55,1,2,6,2,3,0,46,2,1,1,10795.0,0,10795.0,0.855,7855,81,0.528,0.0,0,1.7608695652173914,0.021739130434782608,0.0,0.043478260869565216,96.9753086419753,0.021739130434782608,test
55,0,1,5,0,1,0,47,3,2,3,2697.0,1863,834.0,0.735,4615,81,0.688,0.691,0,1.7234042553191489,0.0425531914893617,0.6907675194660734,0.06382978723404255,56.97530864197531,0.06382978723404255,test
44,1,3,2,0,2,3,34,2,3,3,34516.0,1652,32864.0,0.865,8450,90,0.579,0.048,0,2.6470588235294117,0.08823529411764706,0.047861861165836135,0.058823529411764705,93.88888888888889,0.08823529411764706,test
49,1,1,2,1,2,0,37,5,1,4,4854.0,1212,3642.0,0.308,3651,70,0.556,0.25,0,1.8918918918918919,0.02702702702702703,0.24969097651421507,0.13513513513513514,52.15714285714286,0.10810810810810811,test
53,1,2,3,1,0,0,36,5,3,3,3329.0,1092,2237.0,1.466,1978,33,0.833,0.328,0,0.9166666666666666,0.08333333333333333,0.3280264343646741,0.1388888888888889,59.93939393939394,0.08333333333333333,test
53,1,1,3,3,0,0,34,2,1,2,8507.0,1484,7023.0,0.709,14949,114,0.727,0.174,0,3.3529411764705883,0.029411764705882353,0.17444457505583638,0.058823529411764705,131.1315789473684,0.058823529411764705,test
31,1,2,6,2,3,0,24,6,3,3,34516.0,1180,33336.0,0.801,2329,69,0.605,0.034,0,2.875,0.125,0.03418704368988295,0.25,33.7536231884058,0.125,test
49,0,3,3,0,5,0,40,3,3,2,5267.0,0,5267.0,0.442,1353,24,0.263,0.0,0,0.6,0.075,0.0,0.075,56.375,0.05,test
32,0,0,6,2,4,0,17,1,2,1,4445.0,1080,3365.0,0.84,5373,87,0.776,0.243,0,5.117647058823529,0.11764705882352941,0.24296962879640044,0.058823529411764705,61.758620689655174,0.058823529411764705,test
39,0,4,5,2,4,0,36,5,3,1,2609.0,1656,953.0,0.657,3024,64,0.6,0.635,0,1.7777777777777777,0.08333333333333333,0.6347259486393254,0.1388888888888889,47.25,0.027777777777777776,test
45,1,3,2,1,3,0,40,3,3,2,3728.0,0,3728.0,0.358,1632,42,0.448,0.0,1,1.05,0.075,0.0,0.075,38.857142857142854,0.05,test
49,0,4,6,0,4,0,43,5,1,2,3232.0,824,2408.0,0.796,3915,74,0.644,0.255,0,1.7209302325581395,0.023255813953488372,0.25495049504950495,0.11627906976744186,52.9054054054054,0.046511627906976744,test
59,0,0,2,2,4,0,46,4,1,2,3044.0,1611,1433.0,0.74,1456,36,0.714,0.529,0,0.782608695652174,0.021739130434782608,0.5292378449408672,0.08695652173913043,40.44444444444444,0.043478260869565216,test
51,0,2,6,1,4,3,36,6,2,3,13812.0,1132,12680.0,0.699,3723,56,0.867,0.082,0,1.5555555555555556,0.05555555555555555,0.08195771792644077,0.16666666666666666,66.48214285714286,0.08333333333333333,test
48,1,4,2,1,2,1,36,1,6,1,34516.0,0,34516.0,0.72,7396,100,0.562,0.0,0,2.7777777777777777,0.16666666666666666,0.0,0.027777777777777776,73.96,0.027777777777777776,test
42,0,3,6,1,5,0,34,6,3,2,5395.0,1439,3956.0,0.781,3523,79,0.717,0.267,0,2.323529411764706,0.08823529411764706,0.2667284522706209,0.17647058823529413,44.59493670886076,0.058823529411764705,test
50,1,5,4,1,0,3,36,5,2,4,34516.0,891,33625.0,0.926,2687,64,0.778,0.026,0,1.7777777777777777,0.05555555555555555,0.02581411519295399,0.1388888888888889,41.984375,0.1111111111111111,test
59,0,1,2,1,5,0,52,2,3,3,10133.0,1417,8716.0,0.383,1068,20,0.818,0.14,0,0.38461538461538464,0.057692307692307696,0.13984012631994475,0.038461538461538464,53.4,0.057692307692307696,test
37,0,2,2,1,4,0,30,5,2,2,2077.0,1392,685.0,1.553,1629,36,1.25,0.67,0,1.2,0.06666666666666667,0.6701974000962927,0.16666666666666666,45.25,0.06666666666666667,test
60,0,0,5,1,4,0,36,4,2,3,1601.0,0,1601.0,0.829,4919,69,1.091,0.0,0,1.9166666666666667,0.05555555555555555,0.0,0.1111111111111111,71.28985507246377,0.08333333333333333,test
36,0,2,2,3,1,0,23,6,2,3,2024.0,901,1123.0,0.659,4861,84,0.75,0.445,0,3.652173913043478,0.08695652173913043,0.4451581027667984,0.2608695652173913,57.86904761904762,0.13043478260869565,test
48,1,4,0,2,2,0,30,4,2,2,3307.0,2234,1073.0,0.818,4006,68,0.838,0.676,0,2.2666666666666666,0.06666666666666667,0.6755367402479588,0.13333333333333333,58.911764705882355,0.06666666666666667,test
58,1,3,0,1,0,0,54,5,1,4,3452.0,2088,1364.0,0.768,1008,21,0.4,0.605,0,0.3888888888888889,0.018518518518518517,0.6048667439165701,0.09259259259259259,48.0,0.07407407407407407,test
37,0,3,5,2,4,0,29,5,3,2,2584.0,1614,970.0,0.675,4045,78,0.733,0.625,0,2.689655172413793,0.10344827586206896,0.6246130030959752,0.1724137931034483,51.85897435897436,0.06896551724137931,test
42,1,4,3,3,2,0,36,4,3,4,1871.0,0,1871.0,0.73,2593,48,0.548,0.0,1,1.3333333333333333,0.08333333333333333,0.0,0.1111111111111111,54.020833333333336,0.1111111111111111,test
52,1,2,5,0,0,0,47,5,2,2,29695.0,1525,28170.0,0.529,4109,71,0.614,0.051,0,1.5106382978723405,0.0425531914893617,0.051355447044957064,0.10638297872340426,57.87323943661972,0.0425531914893617,test
30,1,0,3,1,4,0,21,5,4,3,2490.0,1259,1231.0,1.079,2441,53,0.514,0.506,0,2.5238095238095237,0.19047619047619047,0.5056224899598394,0.23809523809523808,46.056603773584904,0.14285714285714285,test
52,0,3,0,1,1,0,47,6,3,3,4717.0,0,4717.0,0.563,2349,66,0.347,0.0,0,1.4042553191489362,0.06382978723404255,0.0,0.1276595744680851,35.59090909090909,0.06382978723404255,test
50,0,1,2,2,1,0,37,3,1,0,12064.0,1312,10752.0,0.462,4100,67,0.675,0.109,0,1.8108108108108107,0.02702702702702703,0.10875331564986737,0.08108108108108109,61.19402985074627,0.0,test
36,1,2,2,2,2,0,27,3,3,2,7776.0,831,6945.0,1.007,3063,87,0.891,0.107,0,3.2222222222222223,0.1111111111111111,0.10686728395061729,0.1111111111111111,35.206896551724135,0.07407407407407407,test
49,1,3,0,2,4,0,38,5,3,1,7862.0,1991,5871.0,0.654,3645,82,0.608,0.253,0,2.1578947368421053,0.07894736842105263,0.253243449503943,0.13157894736842105,44.451219512195124,0.02631578947368421,test
54,0,3,3,1,4,0,41,5,4,4,3161.0,1220,1941.0,0.82,2412,62,0.824,0.386,0,1.5121951219512195,0.0975609756097561,0.3859538120847833,0.12195121951219512,38.903225806451616,0.0975609756097561,test
50,1,2,2,1,0,0,43,3,1,3,20114.0,0,20114.0,0.82,4740,88,0.796,0.0,0,2.046511627906977,0.023255813953488372,0.0,0.06976744186046512,53.86363636363637,0.06976744186046512,test
41,1,4,2,3,1,3,32,4,2,4,16509.0,425,16084.0,0.356,1740,43,0.387,0.026,1,1.34375,0.0625,0.025743533830032105,0.125,40.46511627906977,0.125,test
50,1,1,0,1,2,0,40,4,2,4,17404.0,1745,15659.0,0.54,4491,78,0.66,0.1,0,1.95,0.05,0.10026430705584922,0.1,57.57692307692308,0.1,test
63,0,1,6,1,1,0,49,3,1,3,3141.0,1819,1322.0,0.497,1539,35,0.522,0.579,0,0.7142857142857143,0.02040816326530612,0.5791149315504617,0.061224489795918366,43.97142857142857,0.061224489795918366,test
26,1,0,3,2,4,0,36,6,3,3,2735.0,1348,1387.0,0.805,2441,58,0.45,0.493,0,1.6111111111111112,0.08333333333333333,0.4928702010968921,0.16666666666666666,42.08620689655172,0.08333333333333333,test
53,0,1,0,1,4,0,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,0.5531914893617021,0.0425531914893617,0.43175487465181056,0.0851063829787234,55.34615384615385,0.06382978723404255,test
43,0,2,5,0,4,0,30,3,3,4,6811.0,0,6811.0,0.677,1937,39,0.56,0.0,1,1.3,0.1,0.0,0.1,49.666666666666664,0.13333333333333333,test
54,0,0,3,1,4,0,45,5,2,2,2704.0,789,1915.0,1.039,4839,92,0.769,0.292,0,2.0444444444444443,0.044444444444444446,0.29178994082840237,0.1111111111111111,52.59782608695652,0.044444444444444446,test
40,0,2,0,3,4,0,36,6,1,3,2387.0,2013,374.0,0.449,2134,41,0.952,0.843,1,1.1388888888888888,0.027777777777777776,0.8433179723502304,0.16666666666666666,52.048780487804876,0.08333333333333333,test
47,1,2,6,3,2,0,36,3,2,2,13867.0,0,13867.0,0.659,4297,68,0.744,0.0,0,1.8888888888888888,0.05555555555555555,0.0,0.08333333333333333,63.19117647058823,0.05555555555555555,test
45,1,3,2,2,2,0,32,2,3,2,13162.0,0,13162.0,0.512,1424,38,0.583,0.0,1,1.1875,0.09375,0.0,0.0625,37.473684210526315,0.0625,test
63,0,1,0,1,5,0,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,0.8055555555555556,0.05555555555555555,0.3952609024451727,0.16666666666666666,57.13793103448276,0.08333333333333333,test
46,1,3,3,1,3,0,40,4,3,3,19458.0,1435,18023.0,0.787,1217,27,0.8,0.074,0,0.675,0.075,0.07374858669955803,0.1,45.074074074074076,0.075,test
49,0,1,6,1,4,0,40,5,1,3,2636.0,1840,796.0,0.844,4056,67,0.811,0.698,0,1.675,0.025,0.6980273141122914,0.125,60.53731343283582,0.075,test
45,1,4,2,2,2,0,30,6,2,2,17625.0,894,16731.0,1.285,1773,39,1.053,0.051,0,1.3,0.06666666666666667,0.05072340425531915,0.2,45.46153846153846,0.06666666666666667,test
54,0,3,5,2,4,0,49,2,2,2,1719.0,0,1719.0,0.579,4869,65,0.512,0.0,0,1.3265306122448979,0.04081632653061224,0.0,0.04081632653061224,74.9076923076923,0.04081632653061224,test
53,0,1,2,1,4,0,32,4,2,3,7832.0,1784,6048.0,0.711,14614,106,0.656,0.228,0,3.3125,0.0625,0.22778345250255363,0.125,137.8679245283019,0.09375,test
41,0,3,2,2,1,0,31,4,3,2,5655.0,1154,4501.0,0.702,2189,51,0.7,0.204,1,1.6451612903225807,0.0967741935483871,0.20406719717064545,0.12903225806451613,42.92156862745098,0.06451612903225806,test
56,0,0,3,1,4,0,48,3,3,1,1438.3,0,1438.3,0.618,4210,75,0.5,0.0,0,1.5625,0.0625,0.0,0.0625,56.13333333333333,0.020833333333333332,test
64,0,0,1,1,4,0,53,4,1,3,5462.0,1864,3598.0,0.67,1523,35,0.667,0.341,0,0.660377358490566,0.018867924528301886,0.3412669351885756,0.07547169811320754,43.51428571428571,0.05660377358490566,test
35,1,3,2,1,3,0,20,5,3,4,8082.0,2307,5775.0,0.637,1725,29,1.071,0.285,0,1.45,0.15,0.285449146250928,0.25,59.48275862068966,0.2,test
43,0,4,2,1,4,0,34,2,3,1,1620.0,0,1620.0,0.73,4570,82,0.952,0.0,0,2.411764705882353,0.08823529411764706,0.0,0.058823529411764705,55.73170731707317,0.029411764705882353,test
44,0,3,0,3,4,0,39,6,1,3,5024.0,2209,2815.0,0.66,4908,73,0.659,0.44,0,1.8717948717948718,0.02564102564102564,0.43968949044585987,0.15384615384615385,67.23287671232876,0.07692307692307693,test
43,0,1,2,0,5,0,30,5,3,3,9535.0,660,8875.0,0.944,4210,81,0.723,0.069,0,2.7,0.1,0.0692186680650236,0.16666666666666666,51.97530864197531,0.1,test
53,1,0,2,2,3,0,34,3,1,4,20231.0,1434,18797.0,0.543,5002,78,0.66,0.071,0,2.2941176470588234,0.029411764705882353,0.07088132074539073,0.08823529411764706,64.12820512820512,0.11764705882352941,test
48,0,1,2,0,1,0,38,4,1,2,3503.0,1572,1931.0,0.866,4671,93,0.632,0.449,0,2.4473684210526314,0.02631578947368421,0.4487582072509278,0.10526315789473684,50.225806451612904,0.05263157894736842,test
29,0,1,5,1,4,0,21,2,1,3,2832.0,1819,1013.0,0.674,4761,75,0.744,0.642,0,3.5714285714285716,0.047619047619047616,0.6423022598870056,0.09523809523809523,63.48,0.14285714285714285,test
45,0,3,1,1,1,0,32,2,1,1,1438.3,0,1438.3,0.712,4462,77,0.638,0.0,0,2.40625,0.03125,0.0,0.0625,57.94805194805195,0.03125,test
33,1,2,0,2,3,0,23,3,4,3,7081.0,1874,5207.0,0.699,2249,47,1.35,0.265,0,2.0434782608695654,0.17391304347826086,0.26465188532693124,0.13043478260869565,47.851063829787236,0.13043478260869565,test
42,0,4,6,2,1,0,35,4,3,3,1786.0,1316,470.0,0.704,4306,73,1.086,0.737,0,2.085714285714286,0.08571428571428572,0.7368421052631579,0.11428571428571428,58.986301369863014,0.08571428571428572,test
49,1,0,2,1,2,0,29,3,3,3,1460.0,0,1460.0,0.738,2329,36,0.5,0.0,1,1.2413793103448276,0.10344827586206896,0.0,0.10344827586206896,64.69444444444444,0.10344827586206896,test
26,0,1,5,2,5,0,13,6,2,3,12007.0,956,11051.0,0.832,2678,50,0.471,0.08,0,3.8461538461538463,0.15384615384615385,0.07962022153743649,0.46153846153846156,53.56,0.23076923076923078,test
45,1,4,2,2,3,0,33,3,5,3,31458.0,1202,30256.0,0.673,4202,66,0.61,0.038,0,2.0,0.15151515151515152,0.03820967639392205,0.09090909090909091,63.666666666666664,0.09090909090909091,test
42,1,4,2,2,2,0,35,3,3,1,14958.0,1644,13314.0,0.686,4038,68,0.511,0.11,0,1.9428571428571428,0.08571428571428572,0.10990774167669475,0.08571428571428572,59.38235294117647,0.02857142857142857,test
55,1,4,3,1,3,0,41,2,2,2,27560.0,900,26660.0,1.031,646,10,0.25,0.033,1,0.24390243902439024,0.04878048780487805,0.03265602322206096,0.04878048780487805,64.6,0.04878048780487805,test
50,1,2,1,1,3,0,38,6,2,2,25300.0,1330,23970.0,1.072,837,15,2.0,0.053,0,0.39473684210526316,0.05263157894736842,0.05256916996047431,0.15789473684210525,55.8,0.05263157894736842,test
50,0,1,2,1,4,0,41,4,2,3,8589.0,685,7904.0,0.858,3553,63,0.909,0.08,0,1.5365853658536586,0.04878048780487805,0.07975317266270812,0.0975609756097561,56.3968253968254,0.07317073170731707,test
39,0,1,2,2,4,0,21,1,2,1,2867.0,1365,1502.0,0.502,4445,89,0.745,0.476,0,4.238095238095238,0.09523809523809523,0.47610742936867806,0.047619047619047616,49.943820224719104,0.047619047619047616,test
33,0,1,5,2,4,0,36,5,3,3,8398.0,1875,6523.0,0.727,16706,123,0.757,0.223,0,3.4166666666666665,0.08333333333333333,0.22326744462967374,0.1388888888888889,135.8211382113821,0.08333333333333333,test
56,1,3,5,1,3,0,46,1,3,3,23240.0,1534,21706.0,0.971,9441,82,0.907,0.066,1,1.7826086956521738,0.06521739130434782,0.06600688468158347,0.021739130434782608,115.13414634146342,0.06521739130434782,test
46,1,3,2,1,1,0,32,6,2,3,11477.0,0,11477.0,0.767,1260,27,0.688,0.0,0,0.84375,0.0625,0.0,0.1875,46.666666666666664,0.09375,test
40,1,2,2,1,0,0,28,6,3,3,18295.0,0,18295.0,0.625,4827,70,0.75,0.0,0,2.5,0.10714285714285714,0.0,0.21428571428571427,68.95714285714286,0.10714285714285714,test
56,0,3,6,2,4,0,39,1,3,4,1632.0,0,1632.0,0.621,2509,47,0.424,0.0,1,1.205128205128205,0.07692307692307693,0.0,0.02564102564102564,53.38297872340426,0.10256410256410256,test
31,0,0,2,2,4,0,22,3,1,1,4254.0,2464,1790.0,0.764,2366,62,0.722,0.579,0,2.8181818181818183,0.045454545454545456,0.5792195580629995,0.13636363636363635,38.16129032258065,0.045454545454545456,test
44,1,2,6,1,2,0,34,4,4,4,3828.0,1146,2682.0,0.681,4558,90,0.636,0.299,0,2.6470588235294117,0.11764705882352941,0.2993730407523511,0.11764705882352941,50.644444444444446,0.11764705882352941,test
56,0,2,0,2,4,0,52,3,5,1,3639.0,2178,1461.0,0.451,1865,42,0.5,0.599,1,0.8076923076923077,0.09615384615384616,0.5985160758450123,0.057692307692307696,44.404761904761905,0.019230769230769232,test
48,0,2,2,0,5,0,43,2,3,3,7791.0,1472,6319.0,0.979,13945,107,0.754,0.189,0,2.488372093023256,0.06976744186046512,0.18893595173918623,0.046511627906976744,130.3271028037383,0.06976744186046512,test
46,0,3,5,1,4,0,35,6,5,1,2069.0,1101,968.0,0.741,7307,82,0.745,0.532,0,2.342857142857143,0.14285714285714285,0.5321411309811503,0.17142857142857143,89.10975609756098,0.02857142857142857,test
49,1,1,2,3,1,3,41,6,1,3,20231.0,977,19254.0,0.893,1215,36,0.714,0.048,0,0.8780487804878049,0.024390243902439025,0.04829222480351935,0.14634146341463414,33.75,0.07317073170731707,test
48,1,4,5,2,3,3,43,2,3,4,34516.0,0,34516.0,0.671,1626,28,0.4,0.0,1,0.6511627906976745,0.06976744186046512,0.0,0.046511627906976744,58.07142857142857,0.09302325581395349,test
